"name","latitude","longitude","state","district","ps"
"PETLAD RURAL","22.480270000000001","72.802269999999993","GUJARAT","ANAND","PETLAD RURAL"
"PETLAD TOWN","22.481059999999999","72.802210000000002","GUJARAT","ANAND","PETLAD TOWN"
"SOJITRA","22.543410000000002","72.720249999999993","GUJARAT","ANAND","SOJITRA"
"TARAPUR","22.485800000000001","72.662480000000002","GUJARAT","ANAND","TARAPUR"
"UMRETH","22.706330000000001","73.106700000000004","GUJARAT","ANAND","UMRETH"
"VIDYANAGAR","22.549669999999999","72.931960000000004","GUJARAT","ANAND","VIDYANAGAR"
"VASAD","22.451889999999999","73.062060000000002","GUJARAT","ANAND","VASAD"
"VIRSAD","22.386510000000001","72.777540000000002","GUJARAT","ANAND","VIRSAD"
"BHALEJ","22.634039999999999","73.028739999999999","GUJARAT","ANAND","BHALEJ"
"ANAND","22.540939999999999","72.961929999999995","GUJARAT","ANTI CORRUPTION","ANAND"
"GANDHIDHAM","23.043610000000001","70.083359999999999","GUJARAT","ANTI CORRUPTION","GANDHIDHAM"
"AHMEDABAD CITY","23.034610000000001","72.355680000000007","GUJARAT","ANTI CORRUPTION","AHMEDABAD CITY"
"DAHOD","22.842749999999999","74.25188","GUJARAT","ANTI CORRUPTION","DAHOD"
"GANDHINAGAR","23.249400000000001","70.672309999999996","GUJARAT","ANTI CORRUPTION","GANDHINAGAR"
"AHMEDABAD RURAL","23.034610000000001","72.355680000000007","GUJARAT","ANTI CORRUPTION","AHMEDABAD RURAL"
"NARMADA","21.873550000000002","73.509219999999999","GUJARAT","ANTI CORRUPTION","NARMADA"
"AMRELI","21.60576","71.217110000000005","GUJARAT","ANTI CORRUPTION","AMRELI"
"NAVSARI","20.950469999999999","72.930120000000002","GUJARAT","ANTI CORRUPTION","NAVSARI"
"PATAN","23.851870000000002","72.145009999999999","GUJARAT","ANTI CORRUPTION","PATAN"
"PORBANDAR","21.633389999999999","69.667820000000006","GUJARAT","ANTI CORRUPTION","PORBANDAR"
"RAJKOT CITY","22.17801","70.481210000000004","GUJARAT","ANTI CORRUPTION","RAJKOT CITY"
"BANASKANTHA","24.190850000000001","72.430710000000005","GUJARAT","ANTI CORRUPTION","BANASKANTHA"
"RAJKOT RURAL","22.17801","70.481210000000004","GUJARAT","ANTI CORRUPTION","RAJKOT RURAL"
"SURAT CITY","21.18824","72.810739999999996","GUJARAT","ANTI CORRUPTION","SURAT CITY"
"VADODARA RURAL","22.302099999999999","73.011920000000003","GUJARAT","ANTI CORRUPTION","VADODARA RURAL"
"SURAT RURAL","21.18824","72.810739999999996","GUJARAT","ANTI CORRUPTION","SURAT RURAL"
"BHAVNAGAR","21.768840000000001","72.135589999999993","GUJARAT","ANTI CORRUPTION","BHAVNAGAR"
"TAPI","21.1098","73.381910000000005","GUJARAT","ANTI CORRUPTION","TAPI"
"BHUJ","23.072800000000001","70.138819999999996","GUJARAT","ANTI CORRUPTION","BHUJ"
"VADODARA CITY","22.302099999999999","73.011920000000003","GUJARAT","ANTI CORRUPTION","VADODARA CITY"
"BHARUCH","21.706430000000001","72.989180000000005","GUJARAT","ANTI CORRUPTION","BHARUCH"
"VALSAD","20.606490000000001","72.929900000000004","GUJARAT","ANTI CORRUPTION","VALSAD"
"JAMNAGAR","22.45851","70.074039999999997","GUJARAT","ANTI CORRUPTION","JAMNAGAR"
"JUNAGADH","21.516660000000002","70.456379999999996","GUJARAT","ANTI CORRUPTION","JUNAGADH"
"MEHSANA","23.612829999999999","72.402159999999995","GUJARAT","ANTI CORRUPTION","MEHSANA"
"KHEDA","22.699290000000001","72.859780000000001","GUJARAT","ANTI CORRUPTION","KHEDA"
"PANCHMAHAL","22.766909999999999","73.619969999999995","GUJARAT","ANTI CORRUPTION","PANCHMAHAL"
"SABARKANTHA","23.603629999999999","72.963949999999997","GUJARAT","ANTI CORRUPTION","SABARKANTHA"
"SURENDRANAGAR","22.72578","71.625990000000002","GUJARAT","ANTI CORRUPTION","SURENDRANAGAR"
"ARVALLI","23.462869999999999","73.299940000000007","GUJARAT","ANTI CORRUPTION","ARVALLI"
"BOTAD","22.17933","71.651250000000005","GUJARAT","ANTI CORRUPTION","BOTAD"
"CHHOTAUDEPUR","22.31343","74.012839999999997","GUJARAT","ANTI CORRUPTION","CHHOTAUDEPUR"
"DEVBHUMI DWARKA","22.222529999999999","69.659480000000002","GUJARAT","ANTI CORRUPTION","DEVBHUMI DWARKA"
"GIR SOMNATH","20.910879999999999","70.356890000000007","GUJARAT","ANTI CORRUPTION","GIR SOMNATH"
"MORBI","22.492619999999999","70.501440000000002","GUJARAT","ANTI CORRUPTION","MORBI"
"VALIYA","21.56861","73.158720000000002","GUJARAT","BHARUCH","VALIYA"
"MAHISAGAR","23.122979999999998","73.599990000000005","GUJARAT","ANTI CORRUPTION","MAHISAGAR"
"ATS AHMEDABAD","23.12621","72.54083","GUJARAT","ANTI TERRORIST SQUAD(ATS)","ATS AHMEDABAD"
"AMBALIARA","23.21593","73.036649999999995","GUJARAT","ARVALLI","AMBALIARA"
"BAYAD","23.21987","73.214500000000001","GUJARAT","ARVALLI","BAYAD"
"BHILODA","23.769590000000001","73.240600000000001","GUJARAT","ARVALLI","BHILODA"
"DHANSURA","23.35502","73.216290000000001","GUJARAT","ARVALLI","DHANSURA"
"ISARI","23.637889999999999","73.456140000000005","GUJARAT","ARVALLI","ISARI"
"MALPUR","23.363620000000001","73.468140000000005","GUJARAT","ARVALLI","MALPUR"
"MEGHRAJ","23.500900000000001","73.513750000000002","GUJARAT","ARVALLI","MEGHRAJ"
"MODASA RURAL","23.460280000000001","73.285219999999995","GUJARAT","ARVALLI","MODASA RURAL"
"MODASA TOWN","23.464749999999999","73.296520000000001","GUJARAT","ARVALLI","MODASA TOWN"
"SAMALAJI","23.691240000000001","73.388239999999996","GUJARAT","ARVALLI","SAMALAJI"
"SATHAMBA","23.172429999999999","73.328000000000003","GUJARAT","ARVALLI","SATHAMBA"
"MAHILA","23.464400000000001","73.296980000000005","GUJARAT","ARVALLI","MAHILA"
"AGATHALA","24.299050000000001","71.883560000000003","GUJARAT","BANASKANTHA","AGATHALA"
"AMBAJI","24.330549999999999","72.851500000000001","GUJARAT","BANASKANTHA","AMBAJI"
"AMIRGADH","24.399740000000001","72.645489999999995","GUJARAT","BANASKANTHA","AMIRGADH"
"DEESA SOUTH","24.259429999999998","72.183660000000003","GUJARAT","BANASKANTHA","DEESA SOUTH"
"HADAD","24.269739999999999","72.979730000000004","GUJARAT","BANASKANTHA","HADAD"
"MAHILA","24.176359999999999","72.443830000000005","GUJARAT","BANASKANTHA","MAHILA"
"BHABHAR","24.067170000000001","71.599590000000006","GUJARAT","BANASKANTHA","BHABHAR"
"BHILDI","24.196020000000001","72.027699999999996","GUJARAT","BANASKANTHA","BHILDI"
"CHHAPI","24.028639999999999","72.399240000000006","GUJARAT","BANASKANTHA","CHHAPI"
"PALANPUR WEST","24.194120000000002","72.437950000000001","GUJARAT","BANASKANTHA","PALANPUR WEST"
"DANTA","24.185400000000001","72.761369999999999","GUJARAT","BANASKANTHA","DANTA"
"DEESA NORTH","24.255649999999999","72.176159999999996","GUJARAT","BANASKANTHA","DEESA NORTH"
"DEODAR","24.109000000000002","71.775599999999997","GUJARAT","BANASKANTHA","DEODAR"
"DHANERA","24.50666","72.029510000000002","GUJARAT","BANASKANTHA","DHANERA"
"DEESA RURAL","24.261939999999999","72.184820000000002","GUJARAT","BANASKANTHA","DEESA RURAL"
"GADH","24.128620000000002","72.270570000000006","GUJARAT","BANASKANTHA","GADH"
"MAVSARI","24.616890000000001","71.372309999999999","GUJARAT","BANASKANTHA","MAVSARI"
"PALANPUR EAST","24.176659999999998","72.443839999999994","GUJARAT","BANASKANTHA","PALANPUR EAST"
"PALANPUR TALUKA","24.193899999999999","72.437730000000002","GUJARAT","BANASKANTHA","PALANPUR TALUKA"
"PANTHAWADA","24.494910000000001","72.304069999999996","GUJARAT","BANASKANTHA","PANTHAWADA"
"SHIHORI","24.039650000000002","71.940790000000007","GUJARAT","BANASKANTHA","SHIHORI"
"SUIGAM","24.156790000000001","71.355990000000006","GUJARAT","BANASKANTHA","SUIGAM"
"THARAD","24.392859999999999","71.626300000000001","GUJARAT","BANASKANTHA","THARAD"
"THARA","23.970479999999998","71.827870000000004","GUJARAT","BANASKANTHA","THARA"
"VADGAM","24.08548","72.488720000000001","GUJARAT","BANASKANTHA","VADGAM"
"VAV","24.359919999999999","71.518919999999994","GUJARAT","BANASKANTHA","VAV"
"DANTIWADA","24.3552","72.33475","GUJARAT","BANASKANTHA","DANTIWADA"
"C DIV. BHARUCH","21.706720000000001","73.008049999999997","GUJARAT","BHARUCH","C DIV. BHARUCH"
"MAHILA","21.70035","72.986580000000004","GUJARAT","BHARUCH","MAHILA"
"AMOD","21.988969999999998","72.868849999999995","GUJARAT","BHARUCH","AMOD"
"ANKLESHWAR CITY","21.633970000000001","72.988020000000006","GUJARAT","BHARUCH","ANKLESHWAR CITY"
"NETRANG","21.63701","73.364699999999999","GUJARAT","BHARUCH","NETRANG"
"ANKLESHWAR RURAL","21.628080000000001","73.008750000000006","GUJARAT","BHARUCH","ANKLESHWAR RURAL"
"UMALLA","21.800940000000001","73.322050000000004","GUJARAT","BHARUCH","UMALLA"
"A DIV. BHARUCH","21.69707","72.987129999999993","GUJARAT","BHARUCH","A DIV. BHARUCH"
"BHARUCH RURAL","21.706530000000001","73.007940000000005","GUJARAT","BHARUCH","BHARUCH RURAL"
"B DIV. BHARUCH","21.691690000000001","72.974620000000002","GUJARAT","BHARUCH","B DIV. BHARUCH"
"DAHEJ","21.714020000000001","72.583169999999996","GUJARAT","BHARUCH","DAHEJ"
"ANKLESHWAR GIDC","21.61035","73.022319999999993","GUJARAT","BHARUCH","ANKLESHWAR GIDC"
"HANSOT","21.579429999999999","72.813490000000002","GUJARAT","BHARUCH","HANSOT"
"JAMBUSAR","22.053280000000001","72.802160000000001","GUJARAT","BHARUCH","JAMBUSAR"
"ZAGHADIYA","21.714649999999999","73.150210000000001","GUJARAT","BHARUCH","ZAGHADIYA"
"KAVI","22.196269999999998","72.637039999999999","GUJARAT","BHARUCH","KAVI"
"DAHEJ MARIN","21.67557","72.552300000000002","GUJARAT","BHARUCH","DAHEJ MARIN"
"NABIPUR","21.811710000000001","73.035579999999996","GUJARAT","BHARUCH","NABIPUR"
"PALEJ","21.925249999999998","73.080920000000006","GUJARAT","BHARUCH","PALEJ"
"VEDACH","22.143979999999999","72.835890000000006","GUJARAT","BHARUCH","VEDACH"
"VAGARA","21.842680000000001","72.84357","GUJARAT","BHARUCH","VAGARA"
"RAJPARDI","21.775044999999999","73.219393999999994","GUJARAT","BHARUCH","RAJPARDI"
"Nilam Bag","21.767720000000001","72.139600000000002","GUJARAT","BHAVNAGAR","Nilam Bag"
"ALANG","21.412109999999998","72.163269999999997","GUJARAT","BHAVNAGAR","ALANG"
"ALANG MARIN","21.336829999999999","72.005439999999993","GUJARAT","BHAVNAGAR","ALANG MARIN"
"BHAVNAGAR PORT","21.454029999999999","72.137420000000006","GUJARAT","BHAVNAGAR","BHAVNAGAR PORT"
"Ghogha Road","21.759460000000001","72.157910000000001","GUJARAT","BHAVNAGAR","Ghogha Road"
"BAGDANA","21.320239999999998","71.828090000000003","GUJARAT","BHAVNAGAR","BAGDANA"
"Gangajaliya","21.762889999999999","72.155270000000002","GUJARAT","BHAVNAGAR","Gangajaliya"
"DATHA","21.336829999999999","72.005439999999993","GUJARAT","BHAVNAGAR","DATHA"
"Bor Talav","21.764209999999999","72.123369999999994","GUJARAT","BHAVNAGAR","Bor Talav"
"GARIADHAR","21.541530000000002","71.578649999999996","GUJARAT","BHAVNAGAR","GARIADHAR"
"GHOGHA","21.68702","72.272210000000001","GUJARAT","BHAVNAGAR","GHOGHA"
"JESAR","21.37387","71.676199999999994","GUJARAT","BHAVNAGAR","JESAR"
"KHUNTWADA","21.19068","71.647379999999998","GUJARAT","BHAVNAGAR","KHUNTWADA"
"MAHUVA","21.088450000000002","71.761989999999997","GUJARAT","BHAVNAGAR","MAHUVA"
"MAHILA","21.771090000000001","72.150360000000006","GUJARAT","BHAVNAGAR","MAHILA"
"PALITANA RURAL","21.523309999999999","71.821299999999994","GUJARAT","BHAVNAGAR","PALITANA RURAL"
"PALITANA TOWN","21.537790000000001","71.8249","GUJARAT","BHAVNAGAR","PALITANA TOWN"
"SHIHOR","21.71829","71.959199999999996","GUJARAT","BHAVNAGAR","SHIHOR"
"SONGADH","21.70795","71.885339999999999","GUJARAT","BHAVNAGAR","SONGADH"
"TALAJA","21.349689999999999","72.033929999999998","GUJARAT","BHAVNAGAR","TALAJA"
"UMARALA","21.844930000000002","71.801500000000004","GUJARAT","BHAVNAGAR","UMARALA"
"VALLABHIPUR","21.891279999999998","71.878640000000004","GUJARAT","BHAVNAGAR","VALLABHIPUR"
"VELAVADAR BHAL","22.051120000000001","72.015919999999994","GUJARAT","BHAVNAGAR","VELAVADAR BHAL"
"VARTEJ","21.742370000000001","72.063140000000004","GUJARAT","BHAVNAGAR","VARTEJ"
"BHARATNAGAR","21.45402","72.137420000000006","GUJARAT","BHAVNAGAR","BHARATNAGAR"
"BARVALA","22.154879999999999","71.895179999999996","GUJARAT","BOTAD","BARVALA"
"BOTAD","22.174440000000001","71.665970000000002","GUJARAT","BOTAD","BOTAD"
"DHASA","21.806439999999998","71.514219999999995","GUJARAT","BOTAD","DHASA"
"GADHADA","21.970050000000001","71.577240000000003","GUJARAT","BOTAD","GADHADA"
"PALIYAD","22.262730000000001","71.570480000000003","GUJARAT","BOTAD","PALIYAD"
"RANPUR","22.35117","71.714110000000005","GUJARAT","BOTAD","RANPUR"
"BODELI","22.271319999999999","73.716939999999994","GUJARAT","CHHOTAUDEPUR","BODELI"
"CHHOTAUDEPUR","22.312390000000001","74.014150000000001","GUJARAT","CHHOTAUDEPUR","CHHOTAUDEPUR"
"JETPURPAVI","22.344059999999999","73.843010000000007","GUJARAT","CHHOTAUDEPUR","JETPURPAVI"
"KADWAL","22.486529999999998","73.775779999999997","GUJARAT","CHHOTAUDEPUR","KADWAL"
"KARALI","22.205670000000001","73.846720000000005","GUJARAT","CHHOTAUDEPUR","KARALI"
"KWANT","22.091069999999998","74.052710000000005","GUJARAT","CHHOTAUDEPUR","KWANT"
"NASWADI","22.19998","73.817570000000003","GUJARAT","CHHOTAUDEPUR","NASWADI"
"RANGPUR","22.374960000000002","74.168120000000002","GUJARAT","CHHOTAUDEPUR","RANGPUR"
"SANKHEDA","22.16929","73.575569999999999","GUJARAT","CHHOTAUDEPUR","SANKHEDA"
"PANVAD","22.24268","73.982919999999993","GUJARAT","CHHOTAUDEPUR","PANVAD"
"MAHILA","22.308509999999998","74.012389999999996","GUJARAT","CHHOTAUDEPUR","MAHILA"
"GANDHINAGAR ZONE","23.239059999999998","72.672389999999993","GUJARAT","CID CRIME & RAILWAYS (CID)","GANDHINAGAR ZONE"
"VADODARA ZONE","22.301850000000002","73.192440000000005","GUJARAT","CID CRIME & RAILWAYS (CID)","VADODARA ZONE"
"RAJKOT ZONE","22.30585","70.795360000000002","GUJARAT","CID CRIME & RAILWAYS (CID)","RAJKOT ZONE"
"SURAT ZONE","21.18825","72.810720000000003","GUJARAT","CID CRIME & RAILWAYS (CID)","SURAT ZONE"
"BORDER ZONE, KUTCH BHUJ","23.225190000000001","69.666830000000004","GUJARAT","CID CRIME & RAILWAYS (CID)","BORDER ZONE, KUTCH BHUJ"
"RANDHIKPUR","22.96237","73.967759999999998","GUJARAT","DAHOD","RANDHIKPUR"
"SANJELI","23.05855","73.969399999999993","GUJARAT","DAHOD","SANJELI"
"MAHILA","22.83915","73.503370000000004","GUJARAT","DAHOD","MAHILA"
"DEVGADH BARIA","22.70083","73.91395","GUJARAT","DAHOD","DEVGADH BARIA"
"DAHOD RURAL","22.831219999999998","74.226550000000003","GUJARAT","DAHOD","DAHOD RURAL"
"Dahod A-Division","22.83916","74.259420000000006","GUJARAT","DAHOD","Dahod A-Division"
"DHANPUR","22.635960000000001","74.098280000000003","GUJARAT","DAHOD","DHANPUR"
"FATEPURA","23.259260000000001","74.039370000000005","GUJARAT","DAHOD","FATEPURA"
"GARBADA","22.68524","74.310850000000002","GUJARAT","DAHOD","GARBADA"
"KATVARA","22.781110000000002","74.335049999999995","GUJARAT","DAHOD","KATVARA"
"ZALOD","23.104040000000001","74.158169999999998","GUJARAT","DAHOD","ZALOD"
"LIMDI","23.009370000000001","74.158280000000005","GUJARAT","DAHOD","LIMDI"
"LIMKHEDA","22.826560000000001","73.986419999999995","GUJARAT","DAHOD","LIMKHEDA"
"SUKHSAR","23.149819999999998","74.026489999999995","GUJARAT","DAHOD","SUKHSAR"
"JESAVADA","22.740320000000001","74.198080000000004","GUJARAT","DAHOD","JESAVADA"
"SAGTALA","22.566839999999999","73.908140000000003","GUJARAT","DAHOD","SAGTALA"
"CHAKALIYA","23.053187999999999","74.306160000000006","GUJARAT","DAHOD","CHAKALIYA"
"BHANWAD","21.93","69.747910000000005","GUJARAT","DEVBHUMI DWARKA","BHANWAD"
"DWARKA","22.244499999999999","68.972170000000006","GUJARAT","DEVBHUMI DWARKA","DWARKA"
"KALYANPUR","22.004989999999999","69.398020000000002","GUJARAT","DEVBHUMI DWARKA","KALYANPUR"
"KHAMBHALIA","22.203019999999999","69.650589999999994","GUJARAT","DEVBHUMI DWARKA","KHAMBHALIA"
"OKHA (MITHAPUR)","22.413039999999999","69.00891","GUJARAT","DEVBHUMI DWARKA","OKHA (MITHAPUR)"
"OKHA MARIN","22.47362","69.078239999999994","GUJARAT","DEVBHUMI DWARKA","OKHA MARIN"
"SALAYA MARIN","22.30742","69.59787","GUJARAT","DEVBHUMI DWARKA","SALAYA MARIN"
"VADINAR MARIN","22.394159999999999","69.717079999999996","GUJARAT","DEVBHUMI DWARKA","VADINAR MARIN"
"MAHILA","22.21171","69.649780000000007","GUJARAT","DEVBHUMI DWARKA","MAHILA"
"ADALAJ","23.168710000000001","72.572720000000004","GUJARAT","GANDHINAGAR","ADALAJ"
"TRAFFIC","23.23752","72.65513","GUJARAT","GANDHINAGAR","TRAFFIC"
"DABHODA","23.17623","72.746250000000003","GUJARAT","GANDHINAGAR","DABHODA"
"DAHEGAM","23.169969999999999","72.816580000000002","GUJARAT","GANDHINAGAR","DAHEGAM"
"CHILODA","23.22794","72.730109999999996","GUJARAT","GANDHINAGAR","CHILODA"
"SECTOR-21","23.227650000000001","72.663139999999999","GUJARAT","GANDHINAGAR","SECTOR-21"
"SECTOR-7","23.211659999999998","72.639780000000002","GUJARAT","GANDHINAGAR","SECTOR-7"
"MANSA","23.428940000000001","72.652910000000006","GUJARAT","GANDHINAGAR","MANSA"
"PETHAPUR","23.26435","72.671490000000006","GUJARAT","GANDHINAGAR","PETHAPUR"
"INFOCITY","23.211670000000002","72.639650000000003","GUJARAT","GANDHINAGAR","INFOCITY"
"RAKHIYAL","23.25121","72.903059999999996","GUJARAT","GANDHINAGAR","RAKHIYAL"
"KALOL TALUKA","23.23582","72.49615","GUJARAT","GANDHINAGAR","KALOL TALUKA"
"KALOL CITY","23.245950000000001","72.497789999999995","GUJARAT","GANDHINAGAR","KALOL CITY"
"SATEJ","23.107669999999999","72.472949999999997","GUJARAT","GANDHINAGAR","SATEJ"
"GIRGADHADA","20.921510000000001","70.916679999999999","GUJARAT","GIR SOMNATH","GIRGADHADA"
"KODINAR","20.796209999999999","70.700879999999998","GUJARAT","GIR SOMNATH","KODINAR"
"NAVABANDAR MARIN","20.741150000000001","71.078869999999995","GUJARAT","GIR SOMNATH","NAVABANDAR MARIN"
"PRABHAS PATAN","20.88691","70.406769999999995","GUJARAT","GIR SOMNATH","PRABHAS PATAN"
"SOMNATH MARIN","20.895589999999999","70.393550000000005","GUJARAT","GIR SOMNATH","SOMNATH MARIN"
"TALALA","21.057320000000001","70.531959999999998","GUJARAT","GIR SOMNATH","TALALA"
"UNA","20.821739999999998","71.041920000000005","GUJARAT","GIR SOMNATH","UNA"
"VERAVAL CITY","20.90596","70.370840000000001","GUJARAT","GIR SOMNATH","VERAVAL CITY"
"MAHILA","22.475629999999999","70.065560000000005","GUJARAT","JAMNAGAR","MAHILA"
"CITY C DIV.","22.478370000000002","70.050539999999998","GUJARAT","JAMNAGAR","CITY C DIV."
"BEDI MARIN","22.504370000000002","70.053439999999995","GUJARAT","JAMNAGAR","BEDI MARIN"
"CITY A DIV.","22.464089999999999","70.080280000000002","GUJARAT","JAMNAGAR","CITY A DIV."
"CITY B DIV.","22.475480000000001","70.065070000000006","GUJARAT","JAMNAGAR","CITY B DIV."
"SHETHVADALA","22.039210000000001","70.124480000000005","GUJARAT","JAMNAGAR","SHETHVADALA"
"DHROL","22.563479999999998","70.413079999999994","GUJARAT","JAMNAGAR","DHROL"
"JODIYA","22.693470000000001","70.315020000000004","GUJARAT","JAMNAGAR","JODIYA"
"JAMJODHPUR","21.897690000000001","70.031750000000002","GUJARAT","JAMNAGAR","JAMJODHPUR"
"KALAWAD","22.197209999999998","70.383309999999994","GUJARAT","JAMNAGAR","KALAWAD"
"MEGHPAR (PADANA)","22.348739999999999","69.815470000000005","GUJARAT","JAMNAGAR","MEGHPAR (PADANA)"
"PANCH A DIV.","22.481529999999999","70.126459999999994","GUJARAT","JAMNAGAR","PANCH A DIV."
"PANCH B DIV.","22.4193","70.063649999999996","GUJARAT","JAMNAGAR","PANCH B DIV."
"KALAWAD RURAL","22.203279999999999","70.384919999999994","GUJARAT","JAMNAGAR","KALAWAD RURAL"
"SIKKA","22.434159999999999","69.838080000000005","GUJARAT","JAMNAGAR","SIKKA"
"BHAVNATH","21.52741","70.499539999999996","GUJARAT","JUNAGADH","BHAVNATH"
"CITY C DIV.","21.505510000000001","70.458420000000004","GUJARAT","JUNAGADH","CITY C DIV."
"MANGROL MARIN","21.159369999999999","70.072720000000004","GUJARAT","JUNAGADH","MANGROL MARIN"
"BANTWA","21.500620000000001","70.071340000000006","GUJARAT","JUNAGADH","BANTWA"
"BHESAN","21.543970000000002","70.709609999999998","GUJARAT","JUNAGADH","BHESAN"
"BILKHA","21.439070000000001","70.595179999999999","GUJARAT","JUNAGADH","BILKHA"
"CHORWAD","21.339970000000001","70.239900000000006","GUJARAT","JUNAGADH","CHORWAD"
"CITY A DIV.","21.51972","70.461039999999997","GUJARAT","JUNAGADH","CITY A DIV."
"CITY B DIV.","21.526630000000001","70.458629999999999","GUJARAT","JUNAGADH","CITY B DIV."
"JUNAGADH TALUKA","21.582699999999999","70.474189999999993","GUJARAT","JUNAGADH","JUNAGADH TALUKA"
"KESHOD","21.302209999999999","70.249359999999996","GUJARAT","JUNAGADH","KESHOD"
"MALIA HATHINA","21.160900000000002","70.305840000000003","GUJARAT","JUNAGADH","MALIA HATHINA"
"MANAVADAR","21.497599999999998","70.138199999999998","GUJARAT","JUNAGADH","MANAVADAR"
"MANGROL","21.124469999999999","70.119739999999993","GUJARAT","JUNAGADH","MANGROL"
"MENDARDA","21.321750000000002","70.443749999999994","GUJARAT","JUNAGADH","MENDARDA"
"MAHILA","21.51388","70.463290000000001","GUJARAT","JUNAGADH","MAHILA"
"SHIL","21.190349999999999","70.046049999999994","GUJARAT","JUNAGADH","SHIL"
"VANTHALI","21.475269999999998","70.333410000000001","GUJARAT","JUNAGADH","VANTHALI"
"VISAVADAR","21.342279999999999","70.859889999999993","GUJARAT","JUNAGADH","VISAVADAR"
"SAMKHIYALI","23.30789","70.496399999999994","GUJARAT","KACHCHH EAST(GANDHIDHAM)","SAMKHIYALI"
"ADIPUR","23.07442","70.097729999999999","GUJARAT","KACHCHH EAST(GANDHIDHAM)","ADIPUR"
"ANJAR","23.110050000000001","70.034369999999996","GUJARAT","KACHCHH EAST(GANDHIDHAM)","ANJAR"
"BHACHAU","23.293140000000001","70.342619999999997","GUJARAT","KACHCHH EAST(GANDHIDHAM)","BHACHAU"
